reviewId,sentiments
f6fb717e-e064-47b5-867b-35116f8a3af4,negative
b5bc909f-a9da-494d-800e-9b1249e0d8e2,negative
9c38000d-79f7-417e-ad98-3bf5432877fd,positive
fc03046b-f4c6-4555-aeef-c8379f77e549,positive
ad5944c5-2fe2-4921-b6b6-7bf619386337,negative
74b9cad7-12ed-4ec0-829d-b417b68c27ae,negative
28f15d3f-1ac8-4caa-a2e0-3fb028dafbba,negative
82e45cd3-8176-4df2-81ad-fd0c170eb448,negative
9b61729f-755b-4570-9b3b-f6a1e8595b0d,positive
aa8a85f5-5533-4513-b600-f1ad3f5ab869,negative
76d5eedd-e531-45d8-8436-d4bbf255dac6,negative
fa2c19b8-65db-4ba0-87a6-12137a53e5e8,neutral
f41e4b3d-178c-40e7-b07f-9e97d345e289,negative
f2ecf9b3-5fe3-4115-9b24-d71ccdfd6b15,positive
5b4349d2-0e82-4ac6-afdc-8faba2ddfbb5,positive
ef4a9c7e-4deb-4fbd-a92a-ca870604efde,negative
e0ff42f7-1b47-41d1-a6f8-293ef43cdb14,negative
c84c661d-3c7e-4474-881a-55f46c050bd6,positive
e81c5ca6-1ab1-4831-8e31-9a8899d745c5,negative
4539518d-d729-4634-90e1-535fa0c48f9b,positive
a6687ab6-b7d6-4a1b-b8a7-1721cc116fe3,negative
083e0db8-eef3-4d8b-a185-340888e561aa,positive
1bff7430-af70-4ae6-bbb6-f8533505bb73,positive
4ae0c19a-7336-4ee4-bd32-6fe9678f1d1c,negative
ca81406f-7e84-4094-b535-57caba462f0e,negative
4661e605-40af-4dfc-a69a-fb84d62e8f44,positive
b56e888a-8c91-43c0-8591-291637769f60,negative
1c8ef45f-cdaf-449c-a36f-a263c3909136,neutral
3d5ff621-b0b4-423c-a7e4-0c60872c2920,positive
9498d6e3-923a-4aeb-8ea2-7f5c70bc22ec,positive
759f510c-9079-45cc-a084-528abaf0eaeb,positive
550347b4-6bba-4696-9a82-3b28d38731b7,positive
9814b521-110d-4e20-8382-24ded2ff918f,positive
d3935deb-e8a2-4cbf-87e4-235132b5b5d7,neutral
1a892d11-b441-4884-801f-0653ddecf5a7,positive
e3d2ed16-a1db-4cf6-9819-4a78914b888c,negative
fcbb8a2f-352a-4561-8cd8-85d1c535d05f,negative
c53d9f11-22f0-4c46-b6a5-d2b338aa92ba,positive
f4c86b84-87c6-4519-81a8-afc116cbbb95,negative
76c22e43-177d-442c-a8fa-ef111006c8a0,positive
2635c471-2abc-4a02-afbc-17101da13ae0,negative
d4a1bc3a-e8fd-44b3-b480-f7c0c05d4e54,negative
ea74d27a-30b5-4391-a345-9a1fd2f7d648,negative
2604d9bf-7e8c-4c92-a553-41f3390de6cb,negative
d353812f-ff99-4dd4-92c7-2794d9acc7c4,neutral
ab0549df-85cf-43c7-bc5f-4fb0d49642f8,negative
b9512151-8bec-47c9-ae3f-0d7df1fc35a8,positive
023747c8-de27-4324-9215-b3a5df52af68,neutral
43ed487b-32c6-41fe-8531-9919d0b7e48a,neutral
fe6b3fc2-01a4-4eb5-a2f7-3b16369d541d,positive
f5a8c91a-feeb-4863-9eb7-cbc80ebfd2eb,negative
ef09deaa-34e8-4632-bf90-21b9cfb0233c,negative
fb81d9c7-f3b9-48ba-b467-98cafb0c2bdf,negative
d97356f1-8b5b-4edc-aaed-a51431daa24a,negative
c8f43520-1b8e-490d-9a3f-6c3ad031ae25,positive
15fd6eb5-fe14-4670-bd51-9746f44f7e17,negative
dbacbee9-38f5-4f24-af92-6abdf9bf9376,positive
58fc009f-4a26-4ee2-98d9-a1c8bd8ac28a,negative
f9103afb-d6f5-47fe-8065-55f566d08bb7,positive
2cba98f2-304b-46d5-8929-97fcdaced87b,positive
5b347551-d917-4962-ab48-0dccce64d1cb,negative
73202856-c115-4335-9cd7-ce53ad1720c0,positive
8c454864-be57-4b89-9cc5-d0aaeb2de3d1,negative
4afa63ba-601b-42f0-8956-cb2b9197a59c,negative
13bd7a0a-91c6-4c43-aa3a-84e98059d858,negative
2691458d-f4d1-49ca-9b30-4036a900b2fe,positive
f5d0fa77-1067-40f6-965a-b61b4505a591,neutral
3fef86a3-1285-482a-8e13-a4f5d90335ba,negative
75541b8e-ab18-49b0-91b4-dbaa51e744bf,negative
5babc670-8b0e-411d-a7cc-35dc45770230,negative
dd16b4cc-670d-452a-ac68-f220971a6766,negative
4679f4ec-fc44-4e58-8371-c22b9faaca00,negative
09d0aa5f-2aca-43c5-8065-29889bdf505b,negative
a3bf1560-1c91-4b5d-a36a-59748823eae8,positive
ba1ace9f-ad30-426f-974d-3a367755b1c0,negative
af7e7039-33af-479b-8c51-e5636fa53f37,negative
3126beaa-8284-490d-9a9a-8e2e15317602,neutral
128ce609-b2c5-4cee-8e69-4bf092a3a635,positive
2ca48eaf-9cf4-4145-9b20-757aad7b340a,positive
ae421fdf-8d30-466a-86ff-9866e4e03758,negative
c511dffa-197e-4327-9c16-988fd8c120ee,negative
b619a192-ba03-4352-9edb-88ee143d54c8,positive
b025d3d2-8bbe-4229-af2e-ff9f675a5e11,negative
3860199b-b320-4a9b-8c56-b4ef7b8d5aee,negative
3e2ef2c2-5fe3-4c11-b4f3-2daf5756e9dc,negative
6074eab8-9343-424b-b0e9-b12afbf033a8,positive
a590ffad-dc71-466e-ac8f-f8346f1bc4b8,neutral
6f1e1e45-3cbb-4d43-8739-878782a24125,positive
0b920863-fc5b-40ae-8796-8dac85969c63,negative
50e52cbc-6fba-462f-a903-2f579bc7deed,neutral
0d65a4fb-3dfa-4cfa-bce5-be5adb722d81,positive
b301282c-8a42-4d6e-8664-6ec4acbb1cab,negative
ad1e6bbb-a9d4-4278-8b3c-5d9246200844,negative
ffb2a252-b26e-4cc3-a02d-a2367f59d911,positive
28c76347-d7ab-4456-8781-2e36a6935876,positive
ca2772de-3066-4a53-a555-b886fbce5ef3,positive
ed6199fb-9e77-451e-b599-083b0a9cc69c,positive
7e8065bc-e953-41b7-b2e3-232517ad551c,positive
a1fe111b-1f76-4e52-bc60-aeadd6c9388f,positive
7611d9be-159e-4d94-a4dc-79e7c62b6616,positive
8b865887-4d46-42d6-b2d0-ad2c2ea9eb94,negative
ec088de6-454a-440b-a3cc-233384453868,negative
bdd4c1f7-864a-4f24-9d7c-e88b672760dd,positive
3ace5d03-788b-444d-8bb3-0896b31c940a,neutral
454d4b4b-0d25-4d5b-9e48-cc79d535e894,positive
1569db8b-2b82-4990-92e5-e3c4c40e32ca,negative
4ff44111-44be-4fe4-9e5e-983195472810,positive
47baa360-d080-43dc-93f2-a81b84d86cc4,negative
8edca8af-7fb5-4119-be34-923e7cdf8f6f,negative
4c38d3b4-3209-4ac8-bd9c-63664d6286ae,negative
af847e0b-2897-4979-bd5b-a3d831b727c3,negative
d6338efe-2044-4db7-b1c7-4183ebd7b0bc,positive
b9669ce8-6068-498c-b645-2c12c0b864ec,neutral
39ac699a-6f74-4229-8954-2c0636e18ebb,positive
1dba4754-4bf9-4ffa-a9fa-9ee31847b977,negative
7c84ca9b-3df0-4d24-878c-fabedebd613c,positive
7c1c35bf-1702-4c57-bb25-0f9b13170990,negative
40291ef4-09c6-42f9-8d4a-46ee09a6e626,negative
e9fdca31-8227-4309-82e0-9550fefeb9d4,negative
6a1746de-cb3d-4da3-a622-420f3884162f,positive
9ea89f42-c299-426c-8bb3-7028d83413ea,negative
579dff92-a55e-4905-bdbf-980251eca614,positive
81e37acc-aef5-4528-8d11-de17b4a92e8d,negative
ad37e67f-e0ba-4f96-936a-ac7962e3cbc0,positive
407cf4b1-76dd-4dc7-8b8a-62f1dc07c2de,negative
dc1b2ce8-c764-40b4-8904-d7704be2f183,positive
5aea0aaf-e55b-41e4-83ad-d74a3b3acfbf,positive
2e8aeb3e-1588-483d-9fb7-aec061df8819,positive
3e881487-0b2a-4874-bdf4-e01a1f936c47,positive
21639227-dab8-4ca3-a22b-5300334eef78,neutral
50c01ddd-aa31-45e7-86a1-909be58b9618,positive
8811d169-c177-4406-962c-5a67e3b3fbac,negative
2e49ac63-4f2a-4401-bf6c-a5bc512aad45,positive
c27dca22-f947-476b-b3c2-5f505e792ba4,negative
d3cba195-fff6-4b0e-8337-e5329c0e11c9,negative
7d2d9ca7-1316-445e-bbe5-6ee40834b502,positive
cb156c6b-eea9-4696-aa9c-7e30911f8f2c,positive
70931b3e-de3f-492e-8cfc-dc29bca617f4,positive
29528bdf-c59d-4dba-baf7-7def7e7ef6f1,positive
75ba3a9e-2d1b-469b-8bd3-1ad0a68b056e,positive
5aabdfda-6bfe-409b-aba2-a1602e9fd15c,positive
d8a04f2f-ff5e-4d83-8436-5eebf261423a,negative
07c3e3f5-d3ea-42dd-8de1-cf803b31b15a,negative
9a8bb8b1-62f6-4974-89e9-5e13665dfb9d,negative
69d4cc31-a578-46bb-8e54-f450b5267bee,positive
c7e1c31f-fa4d-4c89-970d-5be9e6273f40,positive
bdd54e26-e064-467f-98de-759d884e891c,positive
b3a67a31-e2de-4f65-ab26-bbc3607fac79,negative
b6511631-a5bb-491c-b2e5-1a0e0ab1c38b,positive
d5f07973-6e2d-4984-a763-4782d938059a,negative
cf2f0751-22a5-4669-9f03-f39f1ae76f5b,negative
c49e7a28-8b51-4d7c-863f-368cd61e7afa,positive
e58dedec-5e31-4304-aed8-16eabb63df61,positive
57d88ce1-b0a2-4c63-a634-a2fdb31db988,positive
2f621ad6-8672-4a54-bae6-0f1abc2e76c4,neutral
d24af631-4b92-4b7e-b15a-e9a82d620e99,negative
2d686cc6-2759-4219-ae1d-d72938c9696f,negative
0103e264-a043-43c0-a634-ff0c0659c97f,neutral
4d9a0b83-2d15-4163-9d1d-0170d1421c24,positive
b7034ed4-4578-4207-9bb0-b68b096ab41c,negative
6cd5c2a7-6753-42b5-a1e1-b28045ee1bc7,positive
e87688cc-b1bb-45fa-aa8f-482d4fc8ab23,neutral
65c6234b-3b36-46e5-b13b-9104b41307d6,negative
bb0dfb55-6afd-478a-b879-e532e19c13e6,positive
64e68f01-a3a9-4131-b003-476684c6337c,positive
32cd720a-1dce-4109-abe2-42690997d7fc,negative
f1642781-99a3-41c5-9c80-959877bcdc41,negative
dd422d81-2b92-4596-aa6e-4187ca5c0746,positive
7b561d93-58ce-4837-9c90-16aefe2cf1b5,positive
9c50381a-5f58-46c5-a177-26f4f2e86ac1,positive
949ef409-447a-4393-b2bc-63e8c2c32c8b,negative
a006570c-699c-4cd0-833d-203eda5ae96d,positive
29dd7a28-aa94-44ca-a250-163aa6a29f27,negative
27831ee3-ffbc-4bfb-8dbc-1072898bb783,positive
dcfea0a1-014f-4b3b-80c9-f8f5106255c5,negative
a40252ec-c98a-4954-877b-a3e8ace7a53e,positive
3108de52-3cc8-4ade-bd32-28cd5fffa673,negative
3be78081-7f22-460d-9dd6-a9f3478163b6,negative
a3ec4433-9b37-4245-a1c4-47a9ed9af103,positive
4a990858-5a17-4c9a-837d-3dbad454d13c,negative
bc1a7855-2e43-4714-b5e6-3addb78681fe,neutral
edbce777-b008-45e5-ac1e-e857c8d32404,positive
65266517-37cd-48e3-b2d4-f8734a2c27b3,positive
7384e058-e432-44c4-8e42-6f930bafd317,positive
45f5a2bd-f347-4a84-8e40-41df7306fa60,positive
eec0739f-aa35-4f37-9cdc-9815085e94ca,positive
e959a340-da56-4e13-bdb4-d7f40ddd0e47,positive
1d527d18-7183-4c48-a99f-5131330ad49d,positive
1cff59a1-e154-47ab-adc2-9ad03f04f826,negative
d48c074e-e49b-4469-9c3f-5ff4b4dda96a,negative
1d59cddc-2523-4ab4-829c-111330d73c34,positive
0a1b6048-74d1-45de-9d4e-b46935896833,positive
64c412eb-6770-4853-80ac-592bde26f798,negative
c23a3756-6ed2-43d5-a38d-b6405dae8375,positive
c2c94549-669a-4bc1-a411-bdfc7bde49d4,positive
421f4cc1-da3e-4ded-bdbb-18201cfb6ff6,positive
b68b5964-f661-4876-a7d6-30f2cb2cc41e,positive
fc637979-7d31-409a-94d8-d5e2c43921d8,negative
3401ef35-69b6-4e13-bc58-3bd041b27f11,positive
e28702ec-e4d7-4fb1-820e-b44cb23c777d,positive
73e828aa-fe5f-42ab-9134-064186c3fdce,positive
ac35206d-8ec6-4fad-a0e7-550ab00a0129,positive
3cd88d1f-4e8c-44ee-96ea-3202d706fe6f,positive
d73c0af2-46fd-4767-b950-cbfff5f730c7,positive
28b6ba81-3ab2-458b-9f7b-2ca8b17787d1,neutral
4b698634-ce50-47b9-8b49-a08cc5c6e0bc,positive
650e86de-32b0-4340-970a-f1d9dcb13cbc,positive
60087198-d939-42ac-ba28-22d36207caac,negative
c6af7cc6-3dfd-4c34-993f-cae30e5d8f2a,positive
d540f659-a2ed-42bf-80a6-6b14d37dd249,positive
75b40645-6335-45e6-986c-0a1e253ef09f,negative
455fa990-0fc2-4132-ad50-0350b53e6b82,positive
82b6cd59-1430-4194-a604-5d55d6ab21c7,positive
ccd65996-cc5e-4af8-b732-dca8270c7177,positive
5c33f93d-04d4-471d-9c49-79839bbcac64,positive
46b84221-c398-4247-99b6-34d183e27ae0,positive
3dbdf9bd-ed39-4ed9-bce6-f6efc2eae503,positive
c5da0d55-852c-48ac-b58c-a702ab63c9a9,positive
522bd3a2-1625-48e4-891c-c2aaee18b557,neutral
fb3ed107-c925-4e95-a2de-bb008d0088c8,positive
378c136f-8df4-4f39-b871-0b104d51de38,negative
00f62362-571a-4c1d-ab94-7484950f51e2,positive
8815c81f-c698-47ba-975a-d2b949b299a0,positive
fd4c0034-6861-4249-b7e6-bcf5bf08da61,positive
7d3c80e0-c86f-455b-b938-6e50acc37250,positive
4a6f2736-c52c-4ce4-ba42-69dfc2766144,positive
a151963b-428a-46ea-a58c-e74f47d4c080,negative
5b1863a9-d11f-4e23-b35d-8692e3c600c8,negative
758c1c25-aee5-444e-bf8f-7769c662a9af,positive
228f6d79-7477-4bb5-bd3c-6128ed216411,positive
5d7aa5e8-8dd5-4cce-8d58-d5d6b3471fe3,positive
b23375ba-23f8-4f9b-9abb-7113902ace35,positive
b0c1bba5-ebe6-4c76-91d2-48b7e80cf787,positive
f941c9d4-4766-41de-83e0-9c781744e453,negative
ab0eeb3f-e8e3-450e-ad8f-0481527be187,positive
b569e240-cde5-44e3-9d16-5ebd587f9295,negative
9a5b67e4-fde8-46c4-aab0-25637b18cd64,neutral
2461c27c-932e-427e-865c-2b809adb24a1,positive
07b97082-db15-40f1-b678-55ca36e2fa8b,neutral
86650775-9cd0-4f95-b10c-53c6e494ab44,negative
19b8fa6f-2625-46d0-a56e-c953e96024a3,positive
557f1efa-dc86-4e31-8faa-fac81766a27b,neutral
8a2dad94-7eee-4843-beb5-78d3a9526060,positive
a2ee5de3-ea46-42ee-9b95-b0c2c79ff902,positive
164e9a8c-fa14-493c-ab56-c9e1e4464767,positive
1ee100a1-8372-4f17-a9f0-ddb534195a44,positive
6ecd5447-3356-47eb-91fc-21afff6ec9c1,positive
eb0c8bcc-5334-44f8-9a6a-c99cd0c2fa00,positive
a5138c65-f2ba-453c-914e-fec27ced8b43,positive
d8af238a-5ce8-4946-92b8-8474ef347bce,neutral
b532bb57-3ee3-443a-b5bf-033693fd88ad,negative
1bff6059-b37a-4bfc-8c3f-6104d4a7c0f9,negative
bf345643-8cad-46e8-9ef0-bca2562669a8,positive
b98d1aed-e1bf-467a-affa-9df0a370a913,negative
0ab7e9ce-6890-4a0d-ba3b-cc52b7dcd8ce,positive
2bb5f68d-a313-4816-8feb-3f06efd83d09,positive
2e31f4fb-98ef-4a57-9cb1-80bdb9572ed7,positive
4aa3311a-66e2-4bb0-9cc4-8f1bc9e593c3,negative
5a5de55a-cff2-4975-a314-9265319673b5,positive
0735ae2e-72f1-41b6-a388-d5a287902091,positive
e3fcc6a7-600f-4992-9b38-bd2fe84a47e6,positive
5e916bd5-ad69-46c2-9487-c04c65fc4e80,neutral
a8c61950-4d2e-4461-ac1e-743d9d70cb58,positive
14b26a0b-a7e8-45e0-80d3-4403d8ddc009,positive
8da3fba6-7517-4ee4-a6c1-c42b8ce7b4f0,negative
4d3e41b0-7fed-4c4d-b3bd-33728a31cde6,positive
4883dafc-d78d-4b7a-98be-af4400b1ebb1,positive
56713a1d-2e85-4a03-b6b1-ed21827213c4,positive
38fb99de-4fdb-4e1a-bfa9-d6da3c076d8a,negative
872dca65-12d3-438f-a422-f847b9d74475,positive
708d05d2-53c5-413b-b2f8-eff13768f552,positive
080c4c57-2a3c-4e86-9ee2-604c023064b5,positive
5d19f59a-ad7e-4b3a-932b-ae7ae5f7aaf5,positive
33b97d6d-0354-4c6c-b3bb-8434e07fb2bf,positive
39a5c507-b7ab-4035-95bb-d466bd8eb175,positive
5a4411e1-4f66-4f4b-aa8c-91e53e1d578b,negative
df64e6ba-9eff-4504-81b9-b5d16d088aee,positive
1d1076a1-e121-445b-bec2-e956b4a70397,negative
0d00c85a-5ea3-4498-be4d-181cce62674c,positive
de65fc34-805f-4f98-a51a-2b23a4a88d5d,negative
3cd29adb-6af2-4ce3-81a3-8f278f5e27cb,positive
7821057a-2e0c-4580-9b5b-824014b29993,negative
d577aa5f-01bb-4043-a125-05982c7ff307,negative
5940ed2d-a98f-4f92-a752-7db65de4ff7d,positive
0b9fa3b8-d7e1-40fb-924b-0fb3875e6955,positive
bce470ef-4629-4aac-bca4-39763a0fa9fb,negative
ccfde1ec-6a69-434f-94e0-b7ab2ffcec0a,positive
844961e2-d610-4522-85f1-95166b0c8d68,negative
f317faa1-cb4d-4864-b4b1-62c2484f218a,positive
22aa447f-2c61-4548-8c08-f9309774874e,neutral
044edcbb-9e42-44b9-9845-6a498dd35523,negative
1bc244c7-164e-4dad-9332-39c75ad58557,negative
5cf52326-a61b-44f6-a4d7-fde2f7deb305,positive
a3a60f0c-53d5-4641-a728-5022295bfaac,positive
4e619003-66fb-4318-8f85-7f238c54ec49,positive
49821754-76cc-4211-91cf-5295c8ccc2dc,negative
788835ff-f347-4e9b-9008-db7096578f87,negative
0f29dcde-b011-45d3-a3da-ddcb7747f977,neutral
456e9a9a-f19f-4199-baad-48a649635cd7,neutral
07a5da3b-1a8f-45bd-aef6-dcb00cb1b6b5,positive
5cb1f45e-7ea2-4fa7-900b-33ff0298815c,positive
507f2049-0082-45da-83de-af1e16f06667,positive
c531ffa5-aeda-4688-ad0f-42669a91c44d,positive
b6795f5b-cc50-4722-bdb5-0e19e3773426,positive
ac3086aa-d7aa-4906-92e1-6a111cf00062,positive
9877df2d-4b2a-49e5-a7cd-d630d44e70de,positive
dacc3be7-cbe6-49e1-ae03-add65c6d3262,negative
a2e1228d-6e21-4530-94c6-d8fdc80570e3,positive
c613ba1e-2318-40a2-a67d-08a9626da0c3,positive
29826188-c1a9-4554-8605-408c0cbb9a5f,positive
578095a3-7af9-45c9-9f90-ca47c236e9b2,negative
01840499-4000-4339-82f1-0bea4793ce78,neutral
37886605-95bb-4a14-a15a-d49a6423ee3c,positive
e1767602-2d86-49d1-a700-93fa2e35a202,positive
9a8a2e4f-bbde-4aa8-ab72-305ae7935da5,positive
f7a3ce21-2afa-4eae-85f9-d7e0a0e95220,negative
2e3d1ea1-6f14-46f1-8584-a8cd43070e63,positive
9164929b-0db9-4af7-893d-49ae16faad1c,negative
972c0e0d-c1f2-4de7-a832-b56a6330d43c,negative
29f3cdf4-e8b7-40bd-9036-0e3deb2792f3,positive
fc1ca956-23b4-430f-be1b-89c6b15f7c2d,negative
693e5673-2ff7-4859-8ed4-17552a2a4cb0,negative
b61ce057-1147-41da-a707-60b8abae600c,positive
4ae3fbf8-bc6a-4810-b805-87b1acbaf7ba,negative
09f59e98-9ddb-4870-8929-766b0650ef35,negative
287dfa14-b0d1-468b-aef1-f650b1014f33,negative
c73b5f00-158a-45b3-b6dc-9c8c2c6201c4,negative
1c274352-f6fc-4f86-bb8b-427b75ab198d,positive
65e18bb6-d541-43ec-ae5b-319d78277702,negative
37c06c53-5a5b-43af-bf90-3d42724761bb,positive
8491cffe-8b36-4928-bcf7-6eee70b70376,neutral
4ccd23c7-9604-4246-81da-4b670e02c3ec,positive
bd2e8169-2813-4fe3-892b-3fe335a1d8f9,negative
d28d5c01-f755-44d4-a7d0-849c618c90c3,negative
73995a19-af67-4cc3-9709-698c08d27dd9,positive
be04aa02-0b86-46bc-8ea5-a900d341d004,positive
eaa5a94c-352b-4d2c-b58b-42ea2d821b60,positive
2f143f18-dbb8-43fd-b521-1052cc3969d4,positive
c243b243-e261-4273-8fea-aae520d86b7d,negative
55c07cf4-2946-48a2-b309-1d35cf0683ab,positive
1640df1f-2f15-42ab-906b-821cc788c196,negative
ad44a87c-94a7-452f-a46a-dd0bec73b9fb,negative
e171f040-ff2b-407a-8232-198125670b5d,negative
7191e203-b08c-4868-a35d-c2d7580ffebc,positive
ce4bdb81-d834-43e8-a5f3-f7afb8859e0a,positive
f6bea755-3a7d-4ce0-a8af-b36806779f60,positive
0aaab092-ba56-4011-88c8-0b74024b7778,positive
afe85656-3365-4f6a-89b7-a8546144826f,positive
61e2c38e-de2b-4362-a9ed-8d7c3945b8fa,negative
481e08bc-fd6c-4e5b-a0e7-438393e1886a,negative
f9631694-ec18-4d82-bab0-7295714eaaad,negative
45d58d77-8600-45e3-93be-806f18782f5a,negative
eb45ff7a-667e-4577-961e-5c37cd91d86f,positive
9f5a653b-5e47-471f-8602-1ff6d0be14c2,neutral
f49df3a0-3a48-48ab-bb38-3965f9af8417,negative
432b4cc3-691e-44fa-95c9-485db5d9e4df,negative
cdcb4f67-e484-42ed-97a4-54380b25c2d8,negative
913d8d32-b439-4cfc-945c-6dfa3d330638,negative
7376ab30-1f22-4a41-aa9c-2718444e465a,positive
fc45a1e9-b4f6-4f21-bf8d-5d1b9a6ccb5d,positive
344dafb1-e0dd-4350-8756-24f00b6a1dd1,negative
4bca0280-d2a6-42ea-ae9a-0d67ccbc39e7,positive
7dbc2ecf-7fe9-4569-9fe5-4aff1d7999d0,positive
3093ae45-0a0b-4262-97f0-96f5ec81d4bf,negative
5289b12a-8ee6-4236-97a4-10b80c775f45,positive
66344372-cdef-4704-9985-1f78b540654d,negative
a18e286c-0d18-4b63-a0f4-1e3f61d24b23,negative
6f05686e-4c5d-4a3e-a678-4d123540fe76,negative
7bc8d4b4-faea-446f-b522-92d615ce3ba3,positive
e5f7a180-45c9-4166-b5ce-576377dd0a41,positive
299913e3-b3f1-4543-af52-8dbed6664044,positive
156b3822-2059-4c84-b125-42b032d3c73d,positive
92f3023a-7902-4ab2-91fa-ee08145efe35,negative
44d2d3e0-607c-4df3-a47c-c36b7963df40,positive
fc319a6a-2434-4fd2-a581-059aff779c63,negative
a786a637-ab8f-47a1-bbca-478b69848627,negative
3022dcc2-1817-4b02-9ca2-f97dc158e4bd,positive
0b7c98a8-042f-4866-babf-243715af7fc9,negative
a9e57dc2-ed30-4bba-baf7-2ef9fa0806d2,negative
0f09a43e-30ff-487c-9e87-2a1aa3f0ba9c,negative
9cb4af6c-6c94-476e-9d87-c2419df41217,positive
60f019c8-9ffa-4bdc-a6b2-724b452859cc,positive
f0c4f4a5-46e6-4e08-8b4f-275ec50dfc1b,negative
6c84ee71-5f0c-4c1e-a071-dd1f59f5da08,positive
0d738061-0f65-4a90-98d3-4856b7101acf,positive
762d83fc-687d-494d-8fda-c68f76d88035,negative
b9e486c9-7b8d-4ddc-aad0-eb2634584c64,negative
346f727d-c057-47d3-b099-6665b0233bd0,neutral
5dcfb66f-437f-4d8d-afb4-f82a06993250,positive
518581c7-968d-4d79-b51e-524b6ec530c4,positive
6ebeedd9-9688-4f9f-8d4c-de68cc40bfd6,positive
f9c2de86-101c-4114-b670-d4e88859f85d,neutral
74c051bc-a372-444d-9053-4a185bacfad3,positive
66c15045-1502-4f8d-824e-18b059ec4888,positive
bab531df-5591-42a4-83bf-8512a6fb8675,positive
065b263b-9da4-486c-a259-2bb66a1fa236,positive
aa221f20-4470-4d28-a666-1f1b67a74d84,positive
8bbeff9c-2a84-43c8-b3e9-dadb95d22433,positive
dd052028-e71b-40eb-b875-44ca9e47c9d8,negative
df858126-ad22-443b-bddc-92a93fa71148,negative
43bfeda0-1ba8-491d-96fa-53fea3c665a3,positive
c7f370ed-db21-4ead-b1bf-63ea4788fc9a,negative
91e7d037-5c16-4879-a5f3-c15d90693eb8,negative
91edeee9-1ee7-46ba-b8a6-33e2b9009fcf,positive
36e52ded-1036-4ebe-9053-834f97c81cec,neutral
ce45dca5-9284-4588-9367-f0e5ef7fc45e,negative
0573ac53-f9f7-4162-9796-27db7d85cb03,negative
e9b6b091-5a28-4385-85c2-315748cd5783,positive
ed0c21eb-1ae4-4fa9-9ff1-f436f3ae6e9f,negative
d93acf7f-0611-4915-be03-03e20005c014,positive
72df1870-dc78-4d63-b666-4b0b77f9c145,positive
12d53d2b-5cd7-4209-b0d6-b9f9ee72595e,positive
ff35b8ba-8940-4fc2-bc0b-466991c7d4a2,positive
9e3e5043-e044-48cf-990d-404a7d49e1f6,negative
2ae734ef-549f-42e0-ba36-3a72d8595620,negative
10a4f372-0667-4c16-ad73-b22afba45169,positive
ca13db94-2000-4574-9fd6-6a4bc31ada05,negative
dae9e823-e5b0-40be-b456-c2d5a37bd54e,positive
9d6d3dd7-4fad-49ae-8ae7-97fc2805915d,negative
880e1490-b981-42e2-bb6b-9a82c1f60f50,positive
a534f5d9-8898-41cc-a219-b675758ef9e0,negative
3ccc12b3-6fca-40dd-bd25-b8c740f58ae5,positive
d6e5b316-c122-45ff-a0c0-5a38b6ab11b0,neutral
1c0c9720-e6f3-4d77-8b06-aa9455bbceee,positive
b4479b82-54d9-46e3-8da7-1e0d1b376dab,neutral
32a4e1be-884a-4c90-95dc-e8c940720242,positive
18ddadba-55ca-4e99-802e-2e2ac3ef9cc4,positive
0e1a40be-194c-460f-b7e4-d70cb403ed61,negative
80a517b8-a5bc-45b2-8bd1-466e18f5085a,negative
2a015891-60ef-4767-8342-d27c881cb346,positive
0198ddf9-9ca3-4c24-b5fc-f9d0869453bd,positive
2c3967eb-f79d-4922-b9d0-6583b5e2fbe4,positive
738f5672-6c3e-460b-a2d3-9739a3d66ff0,negative
36f0744e-7336-4d4e-b9e2-aed5868cea4a,neutral
0a788e66-8626-479e-856c-b7a2a40af1bc,positive
e309d819-3cc7-45e5-a444-3b6d05600183,positive
cb4b6b9b-cbb2-45cc-9e87-4dc93a172d42,positive
ddf47a32-8a15-4f17-aa07-9150fc655dc9,negative
7320d2ec-6aec-41fd-a44f-b699653fb8a8,negative
bcc12877-f28b-4ae9-b76a-f3cfc73b649c,positive
9159c62b-bc5e-4150-a588-30514aba4902,negative
c68893d3-6100-4b4f-9903-ab86b3cf00bd,positive
7230d5ee-57c6-4ea4-a1de-61d27a2a87b0,positive
0273828d-60ad-45f3-94d6-5ab833d76f12,negative
d1d938e6-ec5e-4d5f-b14b-a9ab3c9aad2d,positive
a8e3aec9-cd8d-473c-94f6-b1d9c9f96e3b,positive
f1a4c7e3-152c-415f-948d-5e7f0346f23a,positive
173ac0f7-f4e2-4590-92ce-476ef6c277d1,positive
3cb450aa-cc21-4613-8d9d-a1587548a320,positive
32bdac2a-b3f0-4a92-823d-1fa7130ca060,negative
af0c9681-2643-4eb4-96eb-1dd62be08e12,positive
771c76db-3782-47bc-836b-f13b898b0d44,positive
e37e63fe-edab-48fb-8ce6-b0ac3ef8a39b,negative
dd660b1b-f571-4ebf-8f22-46d88b7a9669,positive
16511416-819b-493a-8131-81bc47ff83b7,negative
6e47a8f5-0d9e-4630-826d-bfb4a68a671d,negative
1844a938-20f6-43d3-9913-87a8cf021c8f,positive
a41a22f4-256e-482d-a806-c680db9c6a94,positive
8bd17f0b-8857-417e-a339-5f340fbce733,neutral
cf9f8027-5b60-47bc-a5ee-82c9f75c577b,negative
73c22df7-8ce9-469a-82f3-d7156b35e89f,negative
